asin,body,brand,date
B003FCO9XE,"The Samsung Smooth Verizon prepaid phone shocked me when I realized that I bought this phone for $10.00 and I NEVER lose a signal no matter where I go. The phone takes pictures also. Not the best but that is not what I purchased the phone for. This phone has all that I need to communicate with others via text or calling. I can also access GPS, the internet, my emails, look up restraunts in surrounding areas and it has many more features that I did not even know was on the phone when I purchased it. What I also love about this phone is that I text over 1000 texts a month. I only pay $20.00 a month for a text bundle. I sometimes place calls which are short and to the point, less than 5 minutes, I hardly notice my balance dropping at all. The best part is my bill is around $20.00 a month compared to all of the other phones that I've owned which ended up being over $100.00 or closer to $200.00 and they always added in the fees for God only knows what. I love the Samsung Smooth with the Verizon service. Never lose a call or miss one, I can text all day long, every day for only $20.00 a month, and all of the extras that I described above. It is worth every cent that I pay for it.",Samsung,"November 20, 2021"
B003FCO9XE,"I'm on my 3rd one with Verizon -- this one bought new as prepaid, had to wait 6 months to activate with regular Verizon (blocked before that). Excellent phone, but old technology means you can't backup or restore contacts -- verified at a Verizon store. Darn.",Samsung,"November 20, 2021"
B003FCO9XE,This phone has lasted me three years and it's only now starting to cause me problems. And that's probably because I don't treat it too well. I'm most likely going to buy the same phone to replace it.,Samsung,"November 20, 2021"
B003FCO9XE,"The Samsung Smooth has a great battery life and is built well. It is easy to learn and use and has good quality sound. It even has a decent signal at my house even though I live right on the border of a National Park. I get an excellent signal elsewhere. Remember, this is a great basic phone - it is not a Blackberry or a Droid. Bob - Akron OH",Samsung,"November 20, 2021"
B003FCO9XE,"I don't know how I lost this amazing phone but I prefer THIS so-called ""old"" phone to the shiny new iphone. It really is a phenomenal device.",Samsung,"November 20, 2021"
B003FCO9XE,The case is so smooth and tapered it is very hard to grasp to flip open. The keys are also hard to push you have to press just right.,Samsung,"November 20, 2021"
B003FCO9XE,I purchased a Samsung Smooth Verizon cell phone about 7 months ago and remain very happy with it. I needed a cheap plain cell phone to carry with me when traveling and did not want to pay a monthly charge just to have an emergency phone. I put $100 worth of minutes on the phone when I purchased it and 7 months later still have $78 left. As for my limited use this phone has worked very well for me. I even purchased one for a friend to carry with them for emergencies.,Samsung,"November 20, 2021"
B003FCO9XE,"I usually have no problems ordering through amazon. Very happy with your products. But, this one time, I was not satisfied. The phone was not damaged on the outside and you could use all your features. The problem I had is it would not stay charged. I would fully charge the phone, make one call and it would die. Than I could put the phone down for the night, fully charged, in the morning their would be no energy. I could not use this phone.",Samsung,"November 20, 2021"
B003FCO9XE,"No stating that this phone has the old style charge connection,, of which is not compatible with the latest. Meaning- the cord does nt fit into any other amsung device.",Samsung,"November 20, 2021"
B003FCO9XE,"Got the phone for my mom, she needed a cell phone to just make phone calls, she don't text. Received it took it down to Verizon Wireless and got it activated for her. Phone is great for her and there was no hassle activating the phone with Verizon Wireless. If needing a basic phone to use, I highly recommend this phone.",Samsung,"November 20, 2021"
B003FCO9XE,"Brought this phone for my sister, it was her first phone ever. She had no problems with it. For a standard flip phone, it's pretty simplistic. Aside from texting and making calls there's not too much else you can do. Picture quality wasn't the greatest, but considering the price and type of phone, it really wasn't bad.",Samsung,"November 20, 2021"
B003FCO9XE,"This phone is ideal for someone who needs a phone to use as a phone. The camera, texting and internet capabilities all work great, but the best part is that the phone does so well. Very satisfied.",Samsung,"November 20, 2021"
B003FCO9XE,"I found out the hard way, that you can not activate the phone with carrier, only use with buying of prepaid cards ONLY. On all prepaid phone from Verizon.",Samsung,"November 20, 2021"
B003FCO9XE,greatbphone. It is just what we were looking for. Thanks for sending so promptly. It is much appreciated. Thanks again,Samsung,"November 20, 2021"
B003FCO9XE,We were warned by verizon not to buy outside their company because the others were not reliable. Well these phones are still being used and we loved them. they were pretty good.,Samsung,"November 20, 2021"
B003FCO9XE,Several years old and still performing like it did the day we got it!,Samsung,"November 20, 2021"
B003FCO9XE,Verizon wouldn't honor the phone,Samsung,"November 20, 2021"
B003FCO9XE,Love me some trusty flip-phones!,Samsung,"November 20, 2021"
B003FCO9XE,"This is a great phone for those like me who want an inexpensive phone with good sound. I appreciate a phone that is loud and clear enough to take phone calls in noisy places. The camera isn't all that hot, but better than most phones.The camera isn't important to me anyway. All in all a grat inexpensive phone.",Samsung,"November 20, 2021"
B003FCO9XE,if you have a reg. verizon acct. this is not the phone for you. get a non pre-paid phone to add to your acct.,Samsung,"November 20, 2021"
B003FCO9XE,good phone,Samsung,"November 20, 2021"
B003FCO9XE,phone works as expected. very low battery consumption,Samsung,"November 20, 2021"
B003FCO9XE,Thank You,Samsung,"November 20, 2021"
B003FCO9XE,I order it for my brother but he still said it was to small for him to see the numbers good but now i think he had my other brother to check it out and the setting was wrong on it but he is now not complaining so everything ok.,Samsung,"November 20, 2021"
B003FCO9XE,Piece of junk. It worked for about a month and now it only stays on for about 10 seconds then shuts off. Don't buy.,Samsung,"November 20, 2021"
B003FCO9XE,Does what it says on the tin.,Samsung,"November 20, 2021"
B003FCO9XE,Well worth the price and included a free $10 minutes card. Has all the functions I need and use. Economical.,Samsung,"November 20, 2021"
B003FCO9XE,wrong item,Samsung,"November 20, 2021"
B003FCO9XE,"This was a gift to be used for someone who doesn't use the phone often. It's durable, easy to function and serves the purpose well.",Samsung,"November 20, 2021"
B003FCO9XE,never ordered never got iy,Samsung,"November 20, 2021"
B003FCO9XE,Great little phone!,Samsung,"November 20, 2021"
B003FCO9XE,I am sure the phone if fine but it did not work on our family plan. We sent it back and requested a refund.,Samsung,"November 20, 2021"
B003FCO9XE,this phone is crap its prepaid and its 75$ and it doesnt even have unlimited features like what the heck ?!!?!,Samsung,"November 20, 2021"
B003FCO9XE,if you have an account with verizon this prepaid as all other prepaid phones cannot be added to the plan,Samsung,"November 20, 2021"
B003FCO9XE,Well i got this phone for my mother she happy with it. But I have had to use t a few times and the volume is low even when you have it turned all the way up. She only use it for phone calls because she doesn't text She can only read text when they come in if she hears it if not she has to ask some1 to retrieve it for her She almost 70,Samsung,"November 20, 2021"
B003FCO9XE,1) I ordered two identical items. I received one item exactly as ordered and one with an extra attachment. It makes me want the 2nd attachment for the 2nd phone. 2) They arrived quickly and were packaged safely.,Samsung,"November 20, 2021"
B003FCO9XE,I was amazed by how fast my phone was delivered. I received my phone within less than a week. I definitely recommend this seller. Thanks.,Samsung,"November 20, 2021"
B003FCO9XE,This is a great phone i have had it for about a year no problems at all. I accually bought a different phone becuase i wanted a slide phone it has a better rating but its not near as good as this phone.the battery life is amazing last me 2-3 days of use. It has great sound quality. pretty much the best phone cuz there is little things about it that just make everything so easy to use. i give it a 6 out 5 i will buy again,Samsung,"November 20, 2021"
B003FCO9XE,Worst Flip Phone I ever had. It is difficult to open and the sound is terrible. My old LG VX8300 is far better than this phone.,Samsung,"November 20, 2021"
B003FCO9XE,"You can make calls whenever the phone doesn't slip out of your hand. Sound quality's fine, for the first few months. And then it starts to sound like everyone you call is cutting in and out. Are they having phone reception problems? Nope, it's your phone with the problem. The screen is a decent size for a phone at this price, but what's the point when you start getting extra lines across the screen after just a few months of use? The phone does tell time, though.",Samsung,"November 20, 2021"
B003FCO9XE,This prepaid phone is good for emergency situations. Although i wish verizon gave more options with their prepaid plans. You cant get just talk anymore.,Samsung,"November 20, 2021"
B003FCO9XE,"very good, no problems",Samsung,"November 20, 2021"
B003FCO9XE,The phone is OK but the Verizon payment plan extracts a monthly payment whether you use the phone or not. I wasn't aware of the terms until my account was terminated and my $60 balance confiscated. All Verizon support would say was send us more money and we will reactivate your account. My recommendation: go to Walmart.,Samsung,"November 20, 2021"
B003FCO9XE,When i first looked at the phone it was so bright it made my great grandma go blind. Everyday she would talk about a Giraffe chasing her. When i lift it it turned to celery.,Samsung,"November 20, 2021"
B003MW0OIQ,"This is a very basic phone, which is what I needed for my daughter going to camp. The ""Product Description"" says it includes $15 of airtime. When I didn't see the $15 in my account after activation I called AT&T, who said this phone does not include any airtime. I then called Amazon who confirmed the $15 airtime claim, but the Amazon rep told me I had to contact Samsung. Unfortunately, the number she gave me was for directory assistance.....I had to call India (I mean Amazon) back. Samsung said I had to deal with either Amazon or AT&T. I have since sent an inquiry to Amazon via email and will update this review. Sounds like someone is lying on the Amazon website. Update..... I just talked with Amazon who said they will give me $15 credit for future Amazon purchases, and will update the product description. When I asked why the 1st rep didn't offer the same solution, which would've saved me an hour of calling (and being on hold), he basically said that that was Amazon's policy and wanted the customer to exhaust all avenues. So, it's better to let customers do all of the legwork for an Amazon mistake and hope they are so frustrated that they simply give-up. Doesn't sound like good customer service to me.",Samsung,"June 24, 2021"
B003MW0OIQ,"We have 2 of these (my husband and I each have one) that we use in rural Alaska and they have lasted and lasted and lasted. Nice basic phone--nothing fancy if that's what you're looking for. Ours have been almost indestructible--great battery life, great reception, good size for fitting in a pocket, no screen on the outside to get scratched or broken. We have carried these while doing firewood, in and out of the boat in the ocean air, and dropped them more times than I can count. Trust me--if this was a flimsy phone my husband would have managed to break his a long time ago! We have had other inexpensive go phones that lasted a matter of weeks, not years like these have. I would HIGHLY recommend this phone to anyone who wants a durable, reliable phone that does what a phone is supposed to do.",Samsung,"June 24, 2021"
B003MW0OIQ,"Phone works off the AT&T network. After bringing the phone to AT&T, they said it is a 2G network phone which they do not support anymore since 2014. Therefore, the phone will not work with AT&T.",Samsung,"June 24, 2021"
B003MW0OIQ,"For my parents visiting, I ordered this phone from a vendor named ""classicsale10"". The shipping was fast. The phone is completely out of date but still meet the basics - calling and texting. The battery lasts long. And it feels good to touch the ""real keys"" again...touch screens are just cold and hard. I only hope this phone would have volume control...and the sound to be louder. Real problem is, the product detail said that this package contains $15 airtime credit. So I activated the phone...and, nothing. Then I waited to see if any msg will come later, like the other buyer said in his/her comment. A night was gone, and still nothing. Then I contacted the seller. They replied by saying that ""AT&T has withdrawn this $15 airtime credit for the devices launched in the market in recent times. The listing was created when the AT&T was giving the free airtime credit. "" Well, although I don't completely understand this but it's not my resposbility for the $15 loss. So after negotiation the seller quickly agreed to refund me $15 though they will lose money. Sorry about that. Blame AT&T, maybe. Anyways, it's a good deal.",Samsung,"June 24, 2021"
B003MW0OIQ,"Straight off: SIM card was a dud and had to be replaced at an AT & T store, where I should have gone in the first place. The manual icons are nearly impossible to make out; the menu is not straight-forward; and no mention is made about obtaining a phone number. I ""chatted"" with an on-line agent who was useless, essentially. I just needed an emergency car phone; so this seemed ideal. We'll see.",Samsung,"June 24, 2021"
B003MW0OIQ,"Used this as a holdover phone when my old one broke before I could upgrade to my next smartphone. Pros: - Is a phone. - Is cheap. - Good sound quality. Cons: - Doesn't withstand hammers? - Some people apparently have issues with the $15 credit not being applied. If you ask me, $30 for a phone is a great deal regardless.",Samsung,"June 24, 2021"
B003MW0OIQ,"This is a very basic cell phone that I purchased as a replacement for my son. He has no interest in taking photos or using the internet with his phone, so it is perfect for him. There is not much else to say about it, it's very basic and it works.",Samsung,"June 24, 2021"
B003MW0OIQ,"If you just want a basic phone for talking and you don't expect to talk for more than 80 minutes per month, this is the perfect phone for you. It is compact and simple to use. AT&T's GoPhone option of paying $100 for 1,000 minutes once a year cannot currently be beat.",Samsung,"June 24, 2021"
B003MW0OIQ,"this is the second time ive purchased this phone. its a great basic for phone calls, but not much else. its sturdy and the battery lasts a long time. my only disappointment is that this time, the seller didnt offer a $15 airtime credit with the phone purchase. bummer.",Samsung,"June 24, 2021"
B003MW0OIQ,"I bought this phone to use it during my holiday in the US. The phone is simple and was used only for calling and sending txt messages (it is possible to download some applications, but I did not test it). The phone had no difficulties to find network in California (from LA to San Francisco), battery held approx. for 10 days (phone was always on, but only few calls were made and few txts sent), quality of sound was very good. The phone fell once on the ground from ca. 1 meter and no harm was made (not even a small scratch). I bought it with 15 USD credit for calls and sms, and taking into account that total phone price was lower than that, it was a great buy.",Samsung,"June 24, 2021"
B003MW0OIQ,"The phone/service works well in New York, but in some parts there was no signal. Boston is great and niagara falls worked great. Sound is low so could not hear other person very well but the battery lasts a long time 8+ hours with constant 20 minute calls.",Samsung,"June 24, 2021"
B003MW0OIQ,"My mom does not like a complicated phone, and it is nearly impossible to get a non-smart phone. So when her original phone gave out, I bought this an inexpensive replacement. Everyone is happy",Samsung,"June 24, 2021"
B003MW0OIQ,"Bought this for my mom as a substitute phone for a few weeks, and I'm glad that's how long we needed it for, since the phone was pretty much done for after three weeks.",Samsung,"June 24, 2021"
B003MW0OIQ,"I received the GoPhone very quickly but unfortunately I hasnt been very reliable. luckily I bought it as an extra phone incase one of our phones (smartphones) started acting up and sure enough, 2 days later, my daughters phone started tripping..the problem is the phone wont allow us to hear the person on the other side. it doesnt happen all the time but once a day is too much. we never know when it will act up also. So i cannot recommend this phone with the experience weve had so far.",Samsung,"June 24, 2021"
B003MW0OIQ,"Was looking for a dirt-simple phone. Delivery was excellent - arrived early. Set-up rather confusing. Samsung instructions not the best. ATT is a real PITA! Registration and credit for included minutes took 18 hours and two phone calls. Internet access is the easiest function on the phone - so easy you must be very very careful not to make the connection (and get charged for it!). There is no way to disable this function, so plan on paying for internet minutes whether you want it or not.",Samsung,"June 24, 2021"
B003MW0OIQ,"About a week ago I purchased my phone not only was the shipping extremely fast but the phone itself was worth much more than I payed for , it was such an amazing deal that for a while I actually believed it was false until I actually received the phone. The phone came brand new in perfect condition and worked like a charm , all in all Theres not that much to say other than the simple fact that I am extremely happy with this purchase and recommend this seller to everyone and hope to buy from him again. Thanks.",Samsung,"June 24, 2021"
B003MW0OIQ,all is well,Samsung,"June 24, 2021"
B003MW0OIQ,"I particularly like this phone because it is the physically smallest one I can find. I have difficulty finding replacements because I think they have stopped manufacturing this model. It has a good (severl days) battery life. The various features access is a little primative because you have to go through their tree for access, but that is okay with me. The item purchase through Amazon went smooth.",Samsung,"June 24, 2021"
B003MW0OIQ,"Loves these phones, have a tree service And we go through these phones all the time This seller seems to have what I need when I need Them. I would highly recommend this seller",Samsung,"June 24, 2021"
B003MW0OIQ,Cheap phone with no features. Long battery life. I put my sim card in out of my old Razr phone and worked right away. Again NO FEATURES.,Samsung,"June 24, 2021"
B003MW0OIQ,My wife loves it. She likes the battery life and size. Also cost is just right.,Samsung,"June 24, 2021"
B003MW0OIQ,Great product and service !,Samsung,"June 24, 2021"
B003MW0OIQ,"Having use the above cell phone for a month now, I am happy to say that is the best choice I ever made. It is portable and solid. The battery life is as just good. I do not have any problem whatsoever. I recommend it for anybody who wants a simple prepaid phone. It worth more than the price. Thank you. Customer.",Samsung,"June 24, 2021"
B003MW0OIQ,I have a pay as you go ATT phone that I needed to replace with a clam shell type. This phone has served its purpose well and was inexpensive.,Samsung,"June 24, 2021"
B003MW0OIQ,Works great,Samsung,"June 24, 2021"
B003MW0OIQ,"I love this phone. I love the different alarms that I need at different times. I am going to order again, so that I will always have one on hand.",Samsung,"June 24, 2021"
B003MW0OIQ,"First, I never got to use them because I only received one and, it wasn't new, as advertised, and it didn't come with everything needed to activate. So, I really can't give a high rating or any rating really. I'm very dissatisfied with this purchase.",Samsung,"June 24, 2021"
B003MW0OIQ,Phone was OK other than being dropped in water. Would of liked to have known about that in the discrption.,Samsung,"June 24, 2021"
B003MW0OIQ,"Yes, this is a really ancient phone. It does still work and look great, and it was fine for our granddad. Remember, if you buy 1,000 minutes for $100 at AT&T, you'll probably have phone service for a year! If you don't talk much.",Samsung,"June 24, 2021"
B003MW0OIQ,i loved it and it came within 2 days and i didnt even order express shipping. a great buy :),Samsung,"June 24, 2021"
B003MW0OIQ,This item was not what it seem to be and I was very disappointed with the item.I didnt even get an earpiece,Samsung,"June 24, 2021"
B003MW0OIQ,"Phone was in mint condition. It was purchased to replace one that was no longer functional. Rather than upgrade, I found a good used unit.",Samsung,"June 24, 2021"
B003MW0OIQ,I expected it to enable me to talk with the other party clearly but the call was scratchy and losing volume. I tried to call from several places and it's still the same. I got a lemon!!!!!!,Samsung,"June 24, 2021"
B003MW0OIQ,"Simple, small flip phone. Has internet capability, texting, querty key pad. Mom only used it for phone and loved it.",Samsung,"June 24, 2021"
B003MW0OIQ,"Although I did purchase this product for talk/text only, it did not fair well when keeping a signal indoors. The device seemed to be spot sensitive so I'd have to be outdoors or near a window to make or receive calls.",Samsung,"June 24, 2021"
B003MW0OIQ,Very poor quality for sound.,Samsung,"June 24, 2021"
B003MW0OIQ,"This is a great phone, i was a little skepticle at first, but it does just what i need it to do. The volume is great,and it serves the purpose.",Samsung,"June 24, 2021"
B003MW0OIQ,"Don't buy this phone, can't hear the person that you are calling! NOT worth the money. Spend extra and get a better quality phone.",Samsung,"June 24, 2021"
B003MW0OIQ,The Samsung go phone met my expectation purchase was mailed on time and price was awsome,Samsung,"June 24, 2021"
B003MW0OIQ,It is OK .not what I hoped for. I needed a phone only.,Samsung,"June 24, 2021"
B003MW0OIQ,perfect,Samsung,"June 24, 2021"
B003MW0OIQ,the phone cut off all the time it is terrible I would not recomend it to any person that needs a phone.,Samsung,"June 24, 2021"
B003MW0OIQ,"Great phone for the price. I gave away a $150 phone for this one. Has everything but a camera, unless you need to get on line.",Samsung,"June 24, 2021"
B003MW0OIQ,i love my phone and everything from amazon.com they are so good and very good price some time i think they are to good to be thru so thank you,Samsung,"June 24, 2021"
B003MW0OIQ,Great phone,Samsung,"June 24, 2021"
B003MW0OIQ,Want to return it.,Samsung,"June 24, 2021"
B003MW0OIQ,Do not buy this phone online I did not get the airtime credit as promised plus you can buy from at&t direct for just $10,Samsung,"June 24, 2021"
B003MW0OIQ,"I bought this as an emergency phone for my mom, who has a tendency to leave her cell behind (at work, at a relative's house, etc) and no longer has a land line. As such, I expect she will use the phone for a few days every couple of months. The payment plans available are extremely unfriendly for this purpose. All of the available plans are ""use it or lose it"" - minimum deposit is $15 monthly or $25 that expires in 3 months. When the billing period is up, AT&T eats all your unspent funds and you have to pump more into the account in order to use the phone again. There is NO option for people who want to pay only for time used. I suppose I shouldn't be surprised by this, but the ATT reps are apparently coached to be dishonest when setting up the plans as well. I asked the rep I spoke with at least 3 times if there were any hidden fees or monthly minimums, and she said ""no"" three times. After making an additional deposit I get on the web site and learn about the ""expiration date"" on money deposited. If you were planning to use this phone as a backup, plan to spend at least $100 a year in fees just to keep the phone accessible for emergency use.",Samsung,"June 24, 2021"
B003MW0OIQ,"Just got this phone for when my mom-in-law is visiting from Taiwan. Looks like a good basic phone. Voice quality during test calls in our house was decent. My main issue is with the included $15 Airtime Credit. There was no Pay As You Go card included, after activation I could not make any calls, and AT&T's web site claimed ""Need Initial Refill,"" so I ""refilled"" my phone account via credit card with $15. About *two hours* after activation, I received an SMS that the original $15 Airtime Credit was added to my account. Had I known, I would not have ""refilled"" my account.",Samsung,"June 24, 2021"
B003MW0OIQ,"Only my wife has my cell phone number and we do not call one another often. I always renew my GoPhone account with lots of minutes remaining. Good to have a phone on me in case of emergencies or if I need to further irradiate my brain with microwaves. Have a Nokia 6030 ""candy bar"" phone I was happy with, EXCEPT the exposed keypad permitted a lot of ""butt dialing."" So, I went to RadioShack (R.I.P.) and bought the cheapest GSM phone they had w/o a contract. The Samsung was $16 on sale and the RadioShack employee offered to swap out my SIM chip and transfer all my phone information onto the Samsung. The Samsung's covered keypad eliminated ""butt dialing."" Signal strength and clarity are worse on the Samsung. One day my battery ran down and I needed it to meet an appointment. Did not have a spare battery so I attempted to swap the SIM card back to the Nokia. SAMSUNG DESIGNED IT SO YOU CANNOT REMOVE THE SIM CARD. I got customer support at samsung.com/us/support/ . FAQ had illustrations on how to remove it. Didn't work... (I sold technology for 30 years so I know how to troubleshoot and repair electronics.) A ""Tech Chat"" window popped up on samsung.com/us/support/ I gave her the problem, the same FAQ page appeared and POOF, the Customer NO SUPPORT person was gone... Relogged onto the site gave another customer rep the problem and told them NOT to show me the FAQ page again. I got told to take the phone to the phone center since the FAQ did not work. I thanked Customer NO SUPPORT and left. Got a cheap ginsu steak knife I was taking to Goodwill and bent the tip. I was able to pursuade the SIM out. If grading on a curve I would give the phone and Samsung a ""D-""",Samsung,"June 24, 2021"
B003MW0OIQ,"I have one of these. Initially bought back when my original AT&T Samsung Impression went kaput. I have now been on a smartphone kick, progressing from the MB860 Atrix 4G to the MB865 Atrix 2 (This was actually a downgrade from the 4G unfortunately, it sucked) and now onto the MB886 Atrix HD. Back onto the subject oof the A107: Call quality was good-to-excellent: Never dropped a call, others heard me loud and clear, hearing them was loud and clear as well. If I recall, this does have a speakerphone through use of the ear receiver. Features were poor/lacking: It was able to call and text, I'm not sure I remember ever being able to connect to the internet on it however. I know it's not an HSPA/EVDO device (3G) but I should have still been able to pull up a single page on Google or Yahoo, however that was not capable even on the 1X data connection. Reliability was excellent: The phone still works to this very day, it's never bugged out on me or not turned on or made a call when I wanted & needed it to. Ruggedness was excellent: I am notorious for dropping my phones. I have dropped this thing numerous times but it functions perfect, the only thing apparent is the scuffs and marks on the outside of the case. Battery life was excellent: I remember using this phone for days with plenty of talk and text going on and not having to charge it very often at all. When I did charge it, I'd charge it overnight (8~hours) and use it until it was about dead again. It would last for days though, I am positive on that. *Not sure about if you're seeing this at the $27 price I am now, but I can honestly say I'd hold off on it for that price. I got mine for $19 + tax in Wal-Mart years back.",Samsung,"June 24, 2021"
B003MW0OIQ,"I bought this phone as a step in porting my land line phone to Google Voice. (For some reason Google can only port cell phone numbers.) So first I port my home phone to this cell phone and then to Google. Details of this process are all over the web so I won't repeat them here. I didn't intend to really use it for calls which is a good thing because the phone is really cheap. This phone is almost unusable for voice calling. Don't get the idea that this is a good choice for anything but a backup to your backup phone used only if you were stranded on a desert island. I suppose it could be used by kids who mostly text since that part of the phone is pretty standard. Setup was simple following the instructions in the box. It did take at least 10 minutes to activate. it turns out to be only $0.10/min and $0.20/text. Probably heavy text users would go for one of the /day or /month plans. They seem to charge for everything but calling 611. For example, it looks like even if the phone is forwarded they charge for the call time.",Samsung,"June 24, 2021"
B003MW0OIQ,"These are $10 +$2 S&H at Walmart's online store, $3 more in-store. The only way I found to import my contacts was by copying them onto my SIM card from an old phone. No software available from Samsung, no iSync support - even from third parties, nothing from Google or Yahoo. (Please add a comment if you come across anything@) TIP: If you don't want to get charged for Internet usage ever, call up AT&T, get a Customer Service Agent and tell them you want to block all data/Internet access. They'll warn you that this will also disable MMS (Picture/sound/video messaging) but since you can't send such messages anyway, this is probably not a big deal. **Now I don't have to worry about being charged every time I press the wrong button and it starts.** I use my Verizon MiFi with my MacBook Pro, iPod or iPad for mobile 'net access. Service: I recommend the $2/day plan. You can use this as a backup phone - make most of your calls from anywhere over the Internet (via wireless hotspot and iPod touch, smartphone with WiFi - e.g. most Android, iOS or Symbian phones.) It's best to use with Google Voice ; my GV # is my main phone # that I give out. If the 'net connection isn't on, this lets me know if anyone calls, or texts, and then I can take the call on this phone or on another device. Texting from an iPad is a GREAT experience compared to any cellphone. Cell Phone: The phone very cheap and yet it is quite sturdy. It's about the simplest phone you can buy. This phone just lets you make calls and send/receive text messages, plus a few tools like alarms and calculators. No headset jack, volume controls, camera, crash-prone operating system, No time-sucking learning curve. Final Word: I generally don't use more than $25 per 3 months. Plus, you can buy $25 cards at a discount if you shop around. The phone serves my needs and I am very satisfied with it. But, smartphones are getting cheaper and cheaper...",Samsung,"June 24, 2021"
B003MW0OIQ,"My phone on our family plan got stolen and I did not want to spend a lot of money on a temporary replacement phone. So I go this prepaid phone, went to ATT and they made me a new sim card for free and I popped it in this phone. Eventually my stolen phone was recovered so I just took the sim out and put it in the recovered phone. More recently I washed my good phone in the laundry, but the sim still worked so I just popped it back in this handy spare. It is a simple phone with no fancy features. There is no camera, but you can get online and check email. I've also dropped it several times and it hasn't broke yet, so I say it is worth it especially for a clumsy person or a kid or if you just need a spare.",Samsung,"June 24, 2021"
B003MW0OIQ,"I did not buy this phone here but at Wal-Mart. I do not use the Go-Phone system but used my existing SIM card from my old phone with my AT&T monthly plan. A lot of 1 star reviews complain about the Go-Phone payments plans which I do not utilize. My wife and I each have our own cell phones and hers is used as our main phone number, we do not have a land line anymore. I don't call people much anymore since I retired so I needed a simple phone without all the bells and whistles. For a good inexpensive phone used as a secondary line it is well worth the money. I have had it for 1 year and no problems with it to speak of.",Samsung,"June 24, 2021"
B003MW0OIQ,"My stepson lost his mother's cellphone. The phone, which my wife did not like much anyway, was on my family plan. My wife prefers clamshell phones so my plan to pass her down my IPhone 3GS was not met with any enthusiasm. So how did I get her a new cellphone, one she likes, put it on the plan, and not extend my plan by another two years? This phone is the answer. First it's a clamshell. Second it is priced right. Third, AT&T will put in a new SIM card for her family plan number. Finally none of this extends my existing plan should I want to switch providers (and I am not sure I do since AT&T is getting better). Now please note that by installing a new SIM card, this becomes a regular cellphone on my plan. It is no longer a prepaid phone. The voice quality is quite good. It has a camera, which my wife is unlikely ever to use. It has what it calls ""Apps"" was are a few limited and unimaginative mini-programs. It can text, another feature my wife won't use, and has a means to download a few MP3s. An iPhone it's not. My wife can use it, and we can communicate, and that's all that really counts.",Samsung,"June 24, 2021"
B003MW0OIQ,"Pros: I've been using this phone for a year. It does everything I essentially need to do on a phone: take calls, save contacts, receive texts. Go phone service with AT&T is great and cheap with this phone. Cons: 1. I don't think AT&T bundles this phone anymore with the service so be careful when purchasing it. 2. Very weak vibrate. I'm a student so I always keep my phone on vibrate (in fear that my phone will go off during lecture). This is annoying: when I'm walking, I cannot feel this phone vibrate in a my pocket. 3. I know its this phone because others with AT&T service get reception when I don't in Boston. Sometimes even if I'm standing outside I cannot get good reception.",Samsung,"June 24, 2021"
B003MW0OIQ,"I bought two of these phones for my wife and I directly from the AT&T store because we moved in an area that AT&T had a monopoly and our Verizon phones wouldn't get signal. (Feels like this shouldn't even be legal in this day and age but that's another story.) These phones are very confusing to navigate and even the graphics feel like they are about five years behind the times. But I didn't expect much for what I paid so I can't complain too much about that. Unfortunately after less than three months my wife's phone completely stopped working. It made noise like someone was calling when they weren't, it couldn't complete calls, and the battery wouldn't hold a charge for more than about twelve hours without even using it. Because it was more than 30 days I would have to do a warranty replacement rather than exchange it. I decided that it wasn't even worth my time to warranty replace it since I didn't like the phone to begin with. Unless price is your only concern in buying a phone (it was my main concern when I bought this) I recommend paying a bit more and getting a better phone. I'll be keeping my phone simply because I'm not to the type to waste money when mine still works but I won't be disappointed when it breaks and I have to buy a better phone.",Samsung,"June 24, 2021"
B003MW0OIQ,"You get a star, Samsung, for having a SIM card slot in a prepaid phone. You get a star for having a 'random-background' feature, even though you can't set downloaded/texted images to be random. You lose a star for having a completely unconfigurable menu. You lose a star for having two unconfigurable face-buttons which default to online services. You lose a star for having extensive battery problems not 6 months into my owning of this phone. It's true. Merely shutting the clam-shell apparently jars the battery contacts out of place 3 times out of 4. If you plan on owning this phone for more than 6 months, be prepared to turn your phone on again every time you open it up.",Samsung,"June 24, 2021"
B003MW0OIQ,"I bought one of these and it started buzzing w/o stopping 4 days after warranty ended. Junk, no more Samsung for me.",Samsung,"June 24, 2021"
B003MW0OIQ,I picked this phone up as a temporary replacement for my other phone that broke. I am impressed that the reception is as good as it is for a $10 dollar phone. If it lasts me six months I'll be happy.,Samsung,"June 24, 2021"
B003MW0OIQ,I've been using this phone for a month now. The phone calls are clear and it is easy to use. The ATT service has been fine too. The best part is the price! I definitely recommend this phone.,Samsung,"June 24, 2021"
B003MW0OIQ,i`ve had a samsung A-107 w/att for about 4 years.emergency phone only.i buy the 90 day att card @25.00.once i figured everything out.my minutes keep adding up as long as i don`t let the 90 days expire.on day of exp.or before.been a good phone when i use it!,Samsung,"June 24, 2021"
B003MW0OIQ,"I have this phone and the voice quality is too bad and it hardly works with AT & T, i have not tired it with other carriers but have given up on this phone as i have a At & T connection, looking to buy a good non smart phone preferably Nokia...this is the worst phone i ever had even my phone first was not this bad. A big NO NO from my side",Samsung,"June 24, 2021"
